age,balance,units,gwa,attendance,study_hours,course_x,course_y,lat,lon,is_scholar,is_paid,is_male,on_probation
22.7,2260.0,19.0,2.54,0.81,5.0,3.031,2.384,14.68399,121.11002,0,1,1,0
20.2,2771.0,21.0,2.52,0.842,8.5,3.536,3.768,14.48755,121.03091,0,1,0,0
21.8,0.0,13.0,3.39,0.781,8.8,1.277,0.193,14.50522,121.03233,1,1,1,0
19.0,0.0,20.0,1.88,0.848,20.5,0.495,1.922,14.69781,120.97632,0,0,1,0
26.0,16659.0,15.0,2.51,0.774,13.8,2.771,2.327,14.6671,120.97529,0,0,0,0
20.6,0.0,17.0,2.92,0.925,10.3,3.391,3.366,14.65715,121.04306,0,1,0,0
20.1,2353.0,21.0,1.32,0.887,22.1,2.904,2.723,14.4653,120.99202,0,1,0,0
19.8,0.0,18.0,2.24,0.813,16.0,3.519,3.444,14.46288,120.99124,0,0,1,0
21.7,0.0,20.0,2.21,0.874,14.7,3.373,3.591,14.58489,120.97796,0,1,1,0
20.3,2854.0,15.0,3.0,0.785,12.5,1.904,1.048,14.63513,120.97917,0,1,0,1
20.0,470.0,16.0,1.73,0.898,20.4,3.226,2.338,14.58326,121.0599,0,1,1,0
20.5,22034.0,13.0,2.98,0.709,5.4,2.097,1.014,14.53065,121.02712,0,0,1,0
21.2,19656.0,10.0,3.06,0.818,10.1,2.278,0.937,14.52805,121.02277,0,0,1,1
21.6,39.0,17.0,2.54,0.856,5.7,3.533,3.695,14.42469,120.95186,0,1,1,1
22.1,0.0,19.0,2.37,0.915,12.7,3.228,2.18,14.5652,121.01321,0,1,1,0
21.6,2097.0,17.0,2.72,0.816,18.5,0.492,2.898,14.40338,120.94468,0,1,0,0
23.5,8069.0,9.0,2.6,0.701,5.4,3.08,2.379,14.6157,121.15085,0,1,1,1
20.5,21635.0,14.0,3.38,0.684,15.0,0.606,2.121,14.68216,121.11805,0,1,1,1
21.7,889.0,23.0,1.26,0.966,17.5,0.701,3.149,14.56476,121.05401,0,1,0,0
20.3,0.0,17.0,2.75,0.895,14.5,3.087,2.316,14.71099,120.9668,0,1,0,0
20.7,0.0,21.0,2.07,0.86,14.1,1.746,0.285,14.52429,120.99768,1,1,0,0
21.6,23623.0,15.0,3.46,0.701,5.6,3.448,3.502,14.52206,121.01539,0,1,0,1
21.8,29256.0,15.0,3.43,0.65,11.8,0.858,2.879,14.60838,121.03587,0,1,1,0
20.0,21806.0,17.0,3.28,0.764,14.9,1.676,0.905,14.756,121.09197,0,1,0,0
22.9,23210.0,12.0,3.14,0.932,2.8,0.604,2.175,14.66783,121.09591,0,0,1,1
21.5,685.0,22.0,1.43,0.905,23.4,2.166,0.956,14.70417,121.00489,0,0,0,0
21.2,318.0,17.0,2.52,0.847,18.5,0.517,1.881,14.4115,120.931,0,0,1,0
28.3,15461.0,14.0,2.92,0.712,5.5,0.542,3.018,14.43904,120.91353,0,1,1,1
20.3,855.0,24.0,1.56,0.99,14.3,0.587,1.973,14.6831,121.03203,0,0,0,0
24.4,19436.0,10.0,3.1,0.818,10.8,1.544,0.419,14.67871,120.97017,0,1,0,0
20.4,382.0,20.0,1.67,0.922,25.0,2.096,0.959,14.60435,120.96351,0,1,0,0
19.3,839.0,20.0,2.33,0.889,23.2,0.482,1.869,14.54561,121.0236,0,1,0,0
19.7,4004.0,21.0,1.64,0.944,24.2,0.35,1.872,14.45588,121.00228,0,1,0,0
21.6,0.0,22.0,1.51,0.809,12.0,2.191,0.881,14.66527,120.99348,0,0,1,0
22.3,5730.0,20.0,2.42,0.99,20.6,1.911,1.049,14.64836,120.96798,0,0,1,0
20.4,0.0,19.0,1.51,0.873,27.2,1.758,1.133,14.48211,121.06259,0,1,0,0
19.1,3991.0,18.0,2.31,0.77,12.1,0.277,1.831,14.45778,120.95652,0,1,0,0
22.3,1338.0,19.0,2.74,0.868,14.7,0.806,2.686,14.60262,121.02519,0,1,0,0
19.7,2621.0,23.0,1.91,0.88,27.2,1.452,0.59,14.56188,121.06284,0,0,1,0
21.8,27250.0,19.0,2.37,0.74,15.4,0.636,1.987,14.46381,120.93009,0,1,1,0
22.5,0.0,19.0,2.4,0.763,15.8,1.562,0.359,14.67242,121.11611,1,1,1,0
21.5,0.0,17.0,2.9,0.81,13.7,0.509,2.049,14.61946,121.13443,0,1,0,0
21.1,0.0,22.0,2.37,0.803,16.9,1.416,0.431,14.5006,121.0124,0,0,0,0
30.0,1502.0,14.0,2.2,0.763,8.1,3.19,2.349,14.56543,121.10307,0,1,1,0
20.1,0.0,22.0,2.32,0.864,10.6,3.533,3.447,14.6565,120.98161,0,1,1,0
20.5,636.0,23.0,2.22,0.954,16.7,0.716,2.993,14.56737,121.06856,0,0,1,0
21.5,23965.0,17.0,3.1,0.802,11.7,3.515,3.725,14.64374,120.99062,0,1,1,1
23.6,0.0,11.0,2.52,0.772,7.4,0.53,2.185,14.71965,121.16681,0,0,0,0
19.2,0.0,18.0,2.17,0.781,14.2,1.256,0.512,14.6917,121.15004,0,1,1,0
22.9,10969.0,13.0,3.6,0.819,6.1,0.98,2.997,14.64878,120.97139,0,0,0,1
18.8,1906.0,23.0,2.08,0.905,19.2,0.606,3.013,14.42839,120.95645,0,0,1,0
21.2,450.0,22.0,1.53,0.899,20.6,3.13,2.522,14.74098,121.14545,0,1,0,0
20.1,3493.0,20.0,2.53,0.852,12.6,1.642,0.601,14.63763,121.0841,0,1,0,0
21.9,0.0,18.0,2.36,0.936,15.7,2.146,0.926,14.58706,120.99548,1,1,0,0
18.1,880.0,21.0,1.66,0.888,25.4,2.984,2.427,14.65084,121.02273,0,0,1,0
26.7,20344.0,14.0,2.67,0.747,6.2,2.758,2.37,14.49666,120.98179,0,1,1,0
21.0,3320.0,19.0,2.79,0.792,6.3,3.236,3.31,14.58222,120.97681,0,1,0,0
21.6,0.0,20.0,2.9,0.666,9.6,1.47,0.526,14.66936,120.96514,1,1,0,0
20.2,562.0,24.0,1.95,0.869,21.5,1.864,1.091,14.57766,121.03693,0,0,1,0
21.6,14590.0,15.0,1.93,0.843,15.7,0.376,2.024,14.5024,121.06023,0,0,0,0
24.5,18336.0,11.0,2.29,0.763,4.9,3.065,2.386,14.57717,121.04756,0,0,1,0
21.0,8041.0,18.0,2.78,0.81,15.3,0.762,3.191,14.63384,121.09502,0,1,0,0
20.8,34600.0,19.0,3.59,0.761,9.2,1.514,1.045,14.66996,120.9528,0,1,0,1
22.1,1364.0,22.0,1.77,0.889,25.4,3.453,3.461,14.52195,121.03195,0,0,0,0
23.2,0.0,21.0,2.53,0.818,10.8,0.44,1.933,14.67225,120.92881,0,0,1,0
22.1,20900.0,17.0,3.11,0.724,9.6,1.581,0.634,14.59692,120.96425,0,1,0,0
21.2,15086.0,17.0,2.85,0.744,11.3,1.638,0.428,14.57135,121.10371,0,0,0,0
20.0,0.0,18.0,2.2,0.898,8.8,3.588,3.565,14.68496,121.01073,0,1,1,0
21.8,23956.0,18.0,3.25,0.644,6.0,2.003,0.94,14.76755,120.99353,0,1,1,1
20.5,24362.0,17.0,1.75,0.976,16.5,2.051,1.059,14.46808,120.94611,0,0,1,0
20.8,0.0,18.0,2.47,0.9,9.7,1.387,0.619,14.58047,121.05116,0,1,1,0
20.9,0.0,20.0,1.4,0.864,24.9,2.154,0.905,14.66959,121.07583,1,1,0,0
20.0,454.0,16.0,2.83,0.812,6.4,1.987,1.332,14.5661,121.07381,0,1,0,1
22.0,29696.0,16.0,3.8,0.545,5.5,0.569,2.22,14.46257,120.94817,0,1,1,1
20.4,0.0,24.0,2.41,0.865,10.6,0.93,3.115,14.44625,120.99681,0,1,0,0
21.8,13196.0,16.0,2.93,0.907,5.5,2.228,1.076,14.56062,121.06049,0,1,0,0
25.5,10508.0,12.0,2.8,0.735,11.4,0.823,3.107,14.63063,121.03776,0,1,1,0
21.7,0.0,21.0,2.41,0.849,15.0,0.71,2.38,14.56947,121.05558,0,1,0,0
24.9,15254.0,15.0,3.03,0.644,6.3,0.564,2.116,14.70387,120.97911,0,1,0,1
18.8,1233.0,20.0,1.71,0.923,25.2,0.588,1.826,14.48748,121.03117,0,1,0,0
30.9,6525.0,10.0,2.99,0.767,1.0,0.772,2.969,14.70271,121.10143,0,1,0,0
23.0,16253.0,15.0,3.39,0.912,13.6,2.876,2.608,14.59168,121.09257,0,0,1,1
25.3,8300.0,20.0,2.44,0.876,13.7,0.601,1.994,14.73468,121.1433,0,1,0,0
20.9,0.0,22.0,2.75,0.781,24.2,2.318,0.801,14.59634,121.00966,1,1,0,0
20.4,0.0,21.0,1.78,0.941,25.8,1.91,0.87,14.68227,120.94935,1,1,0,0
20.0,0.0,19.0,2.33,0.963,18.3,3.532,3.474,14.69523,120.95657,0,1,1,0
20.8,0.0,17.0,2.04,0.89,22.8,1.382,0.55,14.51489,121.03908,1,1,0,0
23.9,15421.0,15.0,2.09,0.84,15.7,1.757,0.799,14.45408,121.01645,0,0,1,0
23.0,28622.0,19.0,3.14,0.603,8.3,1.989,1.231,14.41683,120.92811,0,1,0,0
19.7,0.0,24.0,2.0,0.97,22.8,3.478,3.662,14.66915,120.94443,0,1,0,0
24.5,27502.0,13.0,3.48,0.746,7.8,3.69,3.354,14.57774,121.10889,0,1,1,1
22.5,32177.0,19.0,3.06,0.679,3.4,2.897,2.865,14.65816,120.98542,0,1,0,0
21.8,0.0,22.0,1.46,0.93,24.3,0.536,2.072,14.42135,120.94463,0,1,0,0
21.9,2067.0,21.0,1.53,0.924,21.3,2.85,2.24,14.72447,120.96596,0,1,1,0
21.7,0.0,19.0,1.59,0.949,27.5,0.69,2.106,14.53277,121.08395,0,0,1,0
23.1,7871.0,9.0,3.16,0.777,5.8,1.931,1.001,14.44893,121.02278,0,0,0,1
18.9,1053.0,22.0,1.49,0.968,22.7,1.947,1.322,14.57812,121.08326,0,1,0,0
23.9,12402.0,14.0,2.74,0.75,6.0,3.717,3.285,14.71666,121.13786,0,1,0,1
20.4,0.0,18.0,3.37,0.688,11.2,2.002,0.852,14.68488,121.12862,1,1,0,0
22.0,949.0,21.0,2.38,0.911,14.6,0.661,3.015,14.54638,121.04247,0,1,1,0
22.2,3871.0,22.0,1.18,0.926,21.2,0.435,2.157,14.58863,121.03691,0,1,0,0
20.0,302.0,19.0,1.64,0.984,23.7,2.168,1.242,14.56519,121.07011,0,0,0,0
20.5,656.0,18.0,2.7,0.849,10.1,0.275,2.109,14.67387,120.99169,0,0,0,0
21.5,5118.0,15.0,2.34,0.776,11.8,3.447,3.72,14.58098,121.02614,0,1,1,0
19.8,32648.0,12.0,2.9,0.741,8.2,2.243,0.884,14.67287,121.1037,0,0,1,1
19.2,2381.0,18.0,3.51,0.834,13.0,2.276,1.135,14.57113,121.03522,0,1,1,0
23.9,12152.0,21.0,2.07,0.824,13.5,2.346,0.79,14.44593,120.97328,0,0,0,0
21.9,20315.0,15.0,2.51,0.824,9.0,0.964,2.991,14.71243,120.97591,0,1,0,0
22.1,18255.0,15.0,2.77,0.565,12.5,0.631,2.049,14.65758,121.0676,0,0,0,0
21.2,1650.0,18.0,2.53,0.863,16.2,0.476,2.101,14.5514,121.03313,0,0,1,0
20.5,4691.0,19.0,2.07,0.926,17.3,1.039,2.912,14.67114,121.13276,0,0,1,0
23.2,18781.0,18.0,3.25,0.767,18.7,0.289,1.744,14.46743,120.94238,0,1,0,0
27.9,14709.0,10.0,2.96,0.728,8.6,0.542,2.048,14.57723,121.11245,0,0,1,1
19.3,0.0,20.0,2.58,0.846,13.4,1.636,1.123,14.44702,120.95204,0,1,0,0
30.4,3237.0,15.0,2.31,0.759,10.7,3.308,2.396,14.53801,120.99455,0,1,0,0
22.1,1639.0,20.0,2.13,0.87,15.9,2.202,0.881,14.38329,121.0455,0,0,1,0
22.0,0.0,20.0,2.05,0.846,12.2,0.952,3.028,14.68105,121.0556,0,1,1,0
30.8,5222.0,10.0,2.74,0.804,9.5,1.332,0.175,14.5883,121.04058,0,1,1,0
22.2,0.0,19.0,2.09,0.888,12.8,0.602,1.893,14.56771,121.02152,0,1,0,0
21.2,20727.0,11.0,3.43,0.775,7.5,0.578,1.846,14.58665,121.04622,0,1,1,0
21.5,1200.0,14.0,2.72,0.798,13.9,2.073,1.115,14.65289,120.97662,0,0,0,1
26.3,15310.0,18.0,3.12,0.926,16.5,0.616,3.142,14.56486,121.03235,0,1,1,0
21.1,0.0,21.0,1.31,0.911,25.8,2.106,0.997,14.50908,121.02301,0,1,0,0
22.1,25274.0,15.0,3.32,0.619,9.0,0.945,3.19,14.54158,120.99879,0,1,0,0
19.0,24097.0,13.0,2.65,0.717,10.4,1.76,0.728,14.65592,120.97271,0,0,0,0
22.2,0.0,22.0,1.65,0.884,23.9,1.272,3.166,14.7279,121.14104,0,0,1,0
21.1,0.0,20.0,1.63,0.953,19.4,0.177,1.944,14.59962,121.02226,1,1,0,0
22.3,23268.0,17.0,3.34,0.766,9.2,3.358,3.359,14.62757,120.99911,0,1,1,1
21.5,0.0,20.0,2.61,0.843,14.9,1.854,1.024,14.59152,120.96469,1,1,1,0
22.2,0.0,20.0,2.64,0.806,6.2,0.605,2.247,14.59116,120.99225,0,0,1,0
19.9,18288.0,17.0,3.21,0.592,9.1,1.349,0.519,14.66267,120.95354,0,0,0,1
17.0,988.0,24.0,2.03,0.846,19.4,3.02,2.586,14.55074,121.06863,0,0,0,0
20.3,0.0,21.0,1.87,0.922,22.7,0.85,3.084,14.67475,120.92579,0,0,1,0
21.3,0.0,15.0,2.41,0.826,9.5,1.45,0.636,14.67454,121.03399,0,1,1,0
28.0,6730.0,13.0,2.28,0.787,12.5,0.441,2.222,14.41682,120.96657,0,0,0,0
19.8,1472.0,21.0,2.31,0.962,21.5,0.745,1.95,14.61922,120.96626,0,1,1,0
22.3,3202.0,23.0,1.59,0.924,14.7,1.997,1.015,14.47334,121.01177,0,1,1,0
28.5,0.0,14.0,2.59,0.669,8.4,1.653,0.481,14.7034,121.03457,0,1,0,0
22.0,0.0,15.0,2.86,0.683,7.1,3.245,3.39,14.57611,121.07332,1,1,1,0
31.6,21442.0,12.0,3.01,0.695,7.2,3.292,3.483,14.70344,120.98091,0,1,0,1
21.0,2322.0,18.0,2.97,0.863,15.2,0.86,2.726,14.69397,120.95031,0,1,0,0
20.7,0.0,19.0,2.48,0.834,14.3,2.026,0.995,14.42658,120.92213,0,1,0,0
20.8,0.0,21.0,2.46,0.844,14.2,0.56,1.882,14.45913,120.97266,0,1,1,0
22.6,825.0,20.0,1.55,0.893,26.5,2.055,1.174,14.45173,120.89821,0,1,0,0
21.0,18605.0,11.0,2.9,0.691,14.8,1.979,1.045,14.54751,121.04192,0,1,1,0
20.3,0.0,17.0,2.52,0.87,17.0,3.583,3.195,14.69086,121.10065,0,1,0,0
21.1,0.0,21.0,2.33,0.894,19.5,1.851,0.949,14.71518,121.12896,0,1,0,0
21.7,0.0,16.0,3.03,0.716,13.6,0.459,1.855,14.75154,120.98349,1,1,1,0
21.4,11848.0,11.0,3.66,0.755,10.0,0.891,3.01,14.68142,120.93371,0,1,1,0
28.9,19865.0,12.0,3.54,0.741,8.3,1.959,1.168,14.47144,120.95238,0,1,0,0
20.4,0.0,18.0,2.78,0.865,12.4,0.436,1.744,14.65504,120.9504,0,1,0,0
27.2,12199.0,13.0,2.51,0.747,8.1,2.067,0.958,14.59779,121.05742,0,0,0,0
20.7,29026.0,18.0,3.22,0.775,9.8,1.812,0.85,14.58545,121.03684,0,0,0,1
20.7,0.0,22.0,2.35,0.821,18.8,0.71,3.175,14.39613,121.04543,0,1,1,0
20.3,0.0,22.0,1.73,0.926,28.4,1.359,0.229,14.59236,121.03693,1,1,1,0
22.5,0.0,23.0,1.97,0.86,13.9,0.461,2.191,14.68122,120.99852,0,0,0,0
19.2,0.0,19.0,1.15,0.94,25.5,0.282,1.861,14.60426,121.13066,1,1,1,0
28.9,14581.0,14.0,2.15,0.721,6.4,0.395,1.845,14.69332,121.08564,0,1,1,0
19.9,0.0,22.0,1.53,0.928,24.6,0.81,2.98,14.57354,121.00375,0,1,0,0
22.3,0.0,22.0,1.88,0.912,13.9,2.853,2.498,14.66119,121.03174,0,0,0,0
23.5,20160.0,19.0,2.75,0.665,6.1,1.533,0.429,14.53328,121.00808,0,0,1,0
20.5,3517.0,24.0,2.14,0.879,20.5,0.715,3.056,14.65619,121.08834,0,0,0,0
20.2,3574.0,21.0,1.08,0.99,27.1,1.85,1.155,14.66697,121.00267,0,1,1,0
21.1,1293.0,20.0,2.15,0.822,8.6,0.707,2.005,14.57882,121.00185,0,0,0,0
18.6,3906.0,20.0,1.89,0.9,19.2,0.519,1.841,14.38842,121.06694,0,0,1,0
22.7,2673.0,21.0,2.67,0.751,21.5,0.665,2.073,14.59749,120.95326,0,1,1,0
25.6,7436.0,10.0,2.29,0.718,4.7,0.733,2.939,14.58194,121.02771,0,0,1,0
22.6,28028.0,14.0,3.02,0.637,15.8,0.886,3.078,14.59057,121.0046,0,1,0,0
25.0,15262.0,18.0,2.5,0.764,13.3,1.71,0.567,14.70062,120.97676,0,1,0,1
24.3,0.0,15.0,3.29,0.756,4.9,2.177,0.913,14.61591,121.03371,1,1,0,1
20.0,2847.0,24.0,1.86,0.929,22.6,0.667,1.775,14.53354,121.02671,0,1,1,0
21.5,21605.0,14.0,3.6,0.677,8.7,0.88,2.733,14.61285,121.10081,0,1,0,0
20.5,0.0,20.0,1.38,0.901,23.5,3.381,3.762,14.72054,121.13617,0,0,0,0
18.1,0.0,13.0,2.57,0.774,9.1,1.954,0.969,14.53943,120.99198,0,1,1,0
21.2,0.0,21.0,2.38,0.914,27.4,1.495,0.364,14.74117,121.11191,0,1,0,0
21.6,0.0,15.0,3.05,0.873,15.1,0.569,2.133,14.3803,121.0624,1,1,0,0
20.7,0.0,22.0,2.32,0.872,9.7,1.458,0.404,14.61085,121.0916,0,1,0,0
20.3,0.0,23.0,2.14,0.902,20.3,2.001,0.978,14.57519,121.10256,1,1,1,0
20.3,22710.0,17.0,3.08,0.686,11.2,0.706,3.034,14.61556,120.96535,0,1,0,0
20.9,0.0,21.0,2.76,0.895,12.7,1.439,0.573,14.71689,121.12381,1,1,0,0
30.3,3836.0,12.0,2.16,0.779,12.7,0.221,1.924,14.40746,120.98063,0,1,1,0
29.1,0.0,13.0,2.95,0.763,11.5,0.578,1.814,14.64005,121.11172,0,0,1,0
20.5,0.0,18.0,2.59,0.824,15.6,0.661,2.819,14.63486,121.04454,1,1,0,0
23.6,18839.0,15.0,3.26,0.748,10.3,2.055,1.205,14.74164,121.12397,0,0,1,0
20.6,0.0,16.0,2.79,0.909,13.0,0.531,1.798,14.51696,121.04381,0,1,0,0
21.5,3995.0,23.0,1.25,0.862,23.5,0.715,2.94,14.61701,121.05101,0,1,1,0
20.7,1618.0,23.0,1.7,0.869,19.6,0.923,2.93,14.71404,121.14037,0,1,1,0
21.0,0.0,20.0,2.49,0.847,10.8,3.588,3.592,14.56567,121.08467,0,0,1,0
21.4,1667.0,18.0,2.53,0.824,22.0,0.279,2.11,14.52851,120.99328,0,0,0,1
22.0,0.0,22.0,1.5,0.942,26.3,0.814,3.037,14.69789,120.95391,0,0,0,0
20.9,22063.0,9.0,3.08,0.732,7.5,1.758,1.113,14.57836,120.97323,0,1,0,0
21.8,0.0,16.0,3.25,0.91,15.3,1.55,0.738,14.70267,121.09211,0,1,0,0
29.8,10928.0,11.0,3.35,0.682,7.9,0.585,1.951,14.60605,121.12537,0,1,1,0
21.7,435.0,25.0,2.12,0.99,16.4,0.546,3.119,14.54731,121.0455,0,0,1,0
21.7,2054.0,21.0,1.34,0.944,20.0,0.527,2.134,14.62546,120.9564,0,1,1,0
21.9,0.0,9.0,3.25,0.647,10.9,1.418,0.467,14.54994,121.04845,1,1,1,0
20.4,0.0,19.0,2.42,0.866,14.3,3.467,3.456,14.62004,121.02942,0,0,0,0
25.1,8544.0,12.0,3.18,0.752,8.2,2.104,1.105,14.64843,121.12335,0,0,1,1
22.4,32829.0,15.0,2.7,0.696,10.8,0.448,2.034,14.64816,120.98549,0,1,0,0
22.0,0.0,23.0,1.19,0.988,19.4,0.748,2.146,14.64464,120.92129,0,1,0,0
21.8,22901.0,16.0,1.98,0.773,17.0,0.518,2.771,14.60964,121.03587,0,1,0,0
20.5,0.0,22.0,2.1,0.953,21.4,1.737,1.152,14.46494,120.98458,0,1,1,0
21.2,1084.0,20.0,1.75,0.99,26.0,2.798,2.339,14.55906,121.07356,0,1,0,0
20.9,0.0,19.0,2.66,0.888,16.6,2.068,0.816,14.37757,121.05705,0,1,0,0
20.5,0.0,22.0,1.27,0.879,26.6,3.19,2.313,14.70715,121.03713,0,1,1,0
21.2,0.0,22.0,1.37,0.947,14.0,0.889,2.917,14.5895,120.9881,0,1,0,0
20.3,0.0,19.0,2.9,0.785,15.3,0.731,3.157,14.71547,121.11009,0,0,0,0
18.5,960.0,21.0,1.29,0.939,29.3,3.456,3.595,14.62056,121.17525,0,0,0,0
19.6,0.0,22.0,2.43,0.874,14.7,2.126,1.055,14.51085,121.07143,1,1,0,0
21.7,29545.0,13.0,2.89,0.502,12.3,1.96,1.053,14.72854,121.12743,0,1,0,0
20.9,0.0,16.0,2.63,0.906,16.0,2.346,0.848,14.47645,120.93377,0,0,0,0
19.6,14820.0,19.0,2.78,0.759,10.9,0.6,1.924,14.67511,120.96418,0,1,1,0
20.6,0.0,23.0,1.75,0.942,23.6,1.379,0.431,14.45648,120.92932,1,1,1,0
20.2,0.0,20.0,2.31,0.803,11.2,3.523,3.335,14.76128,121.13604,0,1,0,0
20.0,18358.0,18.0,2.88,0.656,6.2,0.735,2.964,14.65537,121.10502,0,0,0,0
20.6,0.0,20.0,1.7,0.954,24.3,0.707,2.835,14.73112,120.98493,0,0,1,0
27.6,11040.0,12.0,2.47,0.773,8.3,0.857,2.953,14.66117,120.93544,0,1,0,0
22.5,9654.0,13.0,1.9,0.709,8.4,3.565,3.649,14.42543,120.93909,0,1,0,0
19.7,28266.0,12.0,3.38,0.689,9.0,0.538,1.832,14.67504,121.11832,0,1,0,1
21.3,0.0,20.0,1.71,0.939,18.6,0.665,2.207,14.59914,121.00278,0,1,1,0
21.7,1273.0,25.0,1.31,0.972,27.7,0.533,2.145,14.68564,121.13592,0,1,1,0
21.2,29343.0,17.0,3.49,0.71,8.0,0.491,2.007,14.54483,120.98064,0,1,1,1
21.0,0.0,18.0,2.32,0.891,16.2,1.394,0.373,14.74314,121.10555,1,1,0,0
23.6,4779.0,21.0,2.76,0.774,12.5,0.762,1.691,14.56587,120.98884,0,1,1,0
18.7,0.0,21.0,2.29,0.902,14.9,0.367,1.856,14.54508,121.01394,0,0,0,0
22.2,0.0,20.0,2.02,0.902,16.9,0.822,3.122,14.64857,121.1344,0,1,0,0
20.6,0.0,23.0,1.5,0.964,24.4,2.227,0.919,14.51349,121.00198,0,0,0,0
22.5,15797.0,10.0,2.78,0.737,10.3,0.415,1.873,14.54398,121.02227,0,1,1,0
22.2,1324.0,19.0,1.82,0.978,27.2,0.2,1.894,14.60992,120.99289,0,1,0,0
21.2,0.0,18.0,2.2,0.801,18.1,0.917,3.126,14.61649,120.96168,0,1,0,0
19.5,29937.0,15.0,3.11,0.614,11.4,1.893,1.269,14.6309,120.99208,0,1,1,0
21.6,0.0,19.0,2.79,0.848,9.5,2.13,0.877,14.68598,121.12865,0,1,1,0
27.5,0.0,11.0,2.68,0.729,7.1,2.093,1.298,14.43247,120.93567,1,1,1,0
21.6,26653.0,16.0,3.05,0.721,13.7,0.348,1.895,14.48191,120.93054,0,0,1,1
20.2,0.0,19.0,1.16,0.936,23.0,2.133,1.267,14.52271,121.02895,1,1,0,0
25.0,3631.0,13.0,2.81,0.73,7.8,1.469,0.466,14.43317,120.931,0,1,1,0
28.8,4088.0,10.0,2.78,0.775,4.9,0.777,1.804,14.65547,121.00134,0,1,0,0
21.2,33164.0,13.0,3.36,0.606,11.2,0.412,1.661,14.43514,120.95377,0,0,0,0
22.3,20385.0,19.0,3.32,0.796,10.7,0.711,2.03,14.60795,121.08653,0,1,0,0
21.5,0.0,20.0,2.31,0.972,13.1,0.765,1.706,14.54297,120.99332,0,1,0,0
21.0,0.0,20.0,1.9,0.99,20.1,2.105,0.759,14.47441,121.01746,0,1,1,0
20.6,0.0,22.0,1.69,0.883,22.2,0.329,2.025,14.62293,121.03332,0,0,0,0
19.5,0.0,21.0,1.65,0.882,14.7,2.153,0.806,14.69643,120.99506,0,0,0,0
21.3,0.0,25.0,1.59,0.923,17.3,2.026,0.987,14.69917,121.12187,0,1,0,0
21.1,0.0,17.0,2.87,0.88,18.8,0.276,1.975,14.58566,121.02796,0,0,1,0
21.5,0.0,21.0,1.64,0.87,9.1,2.186,1.145,14.69407,121.13759,0,1,0,0
20.4,3017.0,23.0,1.94,0.873,22.9,3.111,2.593,14.65742,121.00828,0,0,1,0
20.2,483.0,21.0,1.53,0.956,26.6,0.309,2.01,14.69894,121.12407,0,1,1,0
21.8,0.0,22.0,1.74,0.941,26.1,3.194,2.546,14.54583,121.00428,0,1,1,0
17.8,21564.0,15.0,3.25,0.787,10.1,0.446,1.79,14.44781,120.99345,0,1,0,1
21.9,3562.0,20.0,1.54,0.929,13.2,2.691,2.565,14.54549,121.06849,0,1,1,0
20.0,20096.0,17.0,2.95,0.723,4.2,3.051,2.462,14.42775,120.92326,0,1,0,0
21.5,25171.0,11.0,3.24,0.717,9.5,3.743,3.422,14.67335,121.13263,0,1,1,0
20.7,0.0,20.0,2.55,0.796,14.1,0.466,2.092,14.57971,121.11607,0,1,1,0
20.5,1182.0,21.0,2.06,0.961,23.6,1.436,0.481,14.37704,121.06011,0,1,1,0
20.8,2674.0,23.0,1.3,0.97,23.6,2.649,2.664,14.58122,121.12706,0,1,0,0
26.4,9157.0,12.0,3.03,0.709,5.7,0.35,1.791,14.63241,121.09651,0,1,1,0
21.0,4103.0,20.0,2.45,0.919,26.9,0.565,2.02,14.54487,121.05357,0,1,0,0
21.9,0.0,16.0,2.87,0.688,12.1,3.515,3.422,14.68866,120.99622,1,1,0,0
23.3,9432.0,12.0,2.65,0.863,12.5,3.625,3.518,14.56146,121.06359,0,1,0,0
26.5,11247.0,13.0,2.37,0.786,11.2,1.384,0.42,14.70791,120.94699,0,1,0,0
19.0,0.0,21.0,1.61,0.924,20.4,3.286,3.472,14.56082,121.10727,0,1,0,0
28.7,17030.0,12.0,3.46,0.76,3.4,1.98,0.871,14.67389,121.01146,0,1,0,0
21.6,1787.0,16.0,2.52,0.793,14.5,1.764,0.584,14.63214,121.09853,0,1,0,0
18.9,0.0,21.0,2.37,0.943,19.7,0.522,2.086,14.61921,120.99583,0,0,0,0
19.0,236.0,20.0,1.5,0.973,31.1,1.956,0.902,14.64741,120.95885,0,1,0,0
22.7,0.0,23.0,1.95,0.974,20.6,0.608,1.871,14.57059,121.14997,0,1,1,0
20.1,0.0,16.0,2.48,0.824,16.3,0.406,1.97,14.70394,120.9898,1,1,1,0
26.0,363.0,11.0,2.97,0.75,7.4,3.191,2.533,14.5371,121.05019,0,1,0,0
21.2,27559.0,17.0,3.31,0.665,8.6,0.511,2.942,14.39906,121.05926,0,0,0,0
21.3,753.0,19.0,2.48,0.759,12.6,1.042,2.901,14.57363,121.01917,0,0,1,0
22.0,2109.0,23.0,1.66,0.883,27.0,0.544,1.819,14.70522,120.94749,0,1,1,0
19.7,0.0,17.0,2.15,0.834,11.2,0.677,3.174,14.60448,121.04899,0,1,1,0
21.2,19192.0,14.0,3.31,0.825,12.2,0.863,2.709,14.53567,121.06478,0,1,1,0
22.0,15123.0,12.0,3.14,0.733,10.9,0.352,1.884,14.59984,121.1217,0,0,1,0
20.1,111.0,17.0,2.95,0.861,8.1,3.557,3.666,14.66323,121.01315,0,1,1,0
